"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15"
"11840501",0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
"12210285",0,0,0,0,0,0,11,0,0,0,1,0,0,0,0
"12414832",0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
"12888798",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"12908836",0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
"14681917",0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
"14960295",0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
"16155570",0,0,0,0,0,0,6,0,0,0,0,0,0,1,0
"16168961",0,0,1,0,0,1,6,0,0,0,1,1,0,0,0
"16549775",0,0,0,0,0,3,2,0,0,0,2,5,0,0,0
"21980499",0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
"22359339",0,0,0,0,0,0,9,0,0,0,0,1,0,2,0
"9463349",0,0,0,0,0,0,9,0,0,0,0,4,0,0,0
"16675951",0,0,0,1,0,1,4,0,0,0,0,7,0,0,0
"11017143",0,0,1,0,0,1,6,0,0,0,6,4,0,0,0
"16568090",0,0,1,0,0,4,2,0,0,0,0,2,0,0,0
"16835863",0,2,0,0,0,0,7,0,0,0,0,0,0,0,0
"25367099",0,1,0,0,0,0,4,0,0,0,0,0,0,0,0
"28390077",0,2,0,0,0,0,8,0,0,0,0,4,0,0,0
"7485261",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"8098541",0,2,0,0,0,0,4,0,0,0,0,0,0,1,0
"8832771",0,1,0,0,0,0,12,0,0,0,0,0,0,0,0
"12740361",0,0,0,0,0,0,8,0,0,0,0,2,0,0,0
"17482450",0,0,0,0,0,0,6,0,0,0,2,3,0,0,0
"17588944",0,0,0,0,0,1,0,0,0,0,1,2,0,0,0
"11739957",0,0,0,0,0,0,1,0,5,0,0,3,0,0,0
"12858176",0,0,0,0,0,0,12,0,2,0,0,2,0,0,0
"15717863",0,0,0,0,0,0,6,0,2,0,0,3,0,0,0
"19546565",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"19651257",0,0,0,0,0,0,6,0,1,0,0,0,0,0,0
"19690925",0,0,0,0,0,0,3,0,2,0,0,0,0,0,0
"7670488",0,0,0,0,0,0,5,0,1,0,1,0,0,0,0
"16400147",0,0,0,0,0,0,2,0,0,0,2,7,0,0,0
"19038234",0,0,0,0,0,0,11,0,0,0,0,1,0,0,0
"19055689",0,0,0,0,0,1,7,0,0,0,1,2,0,0,0
"8091214",0,0,0,0,0,0,4,0,0,0,0,2,0,0,0
"9603521",0,0,0,0,0,0,3,0,0,0,0,2,0,5,0
"11920848",0,0,0,0,0,0,9,0,0,0,0,1,0,0,0
"16648340",0,0,0,0,0,0,2,0,0,0,0,2,0,0,0
"20471101",0,0,0,0,0,0,7,0,0,0,0,1,0,0,0
"23808549",0,0,0,0,0,0,6,0,0,0,0,2,0,0,0
"24753316",0,0,0,0,0,0,8,0,0,0,0,1,0,0,0
"7630250",0,0,0,0,0,0,12,0,0,0,0,1,0,0,0
"12867984",0,0,0,0,0,1,4,0,0,0,1,5,0,0,0
"1718042",0,0,0,0,0,0,7,0,0,0,2,1,0,0,0
"18622264",0,0,0,0,0,0,9,0,0,0,0,0,0,1,0
"19095802",0,0,0,0,0,0,1,0,0,0,0,5,0,0,0
"19184136",0,0,0,0,0,0,7,0,0,0,0,0,0,1,0
"19232378",0,0,0,0,0,1,5,0,0,0,0,7,0,0,0
"12801637",0,0,0,0,0,1,20,0,0,0,0,0,0,0,0
"18466097",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"18761359",0,0,0,0,0,0,4,0,0,0,0,2,0,0,0
"19035560",0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
"10490701",1,0,0,0,0,0,12,0,0,0,0,0,0,0,0
"16192982",0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
"9892311",0,0,0,0,0,0,13,0,0,0,1,0,0,0,0
"18252223",0,0,1,0,0,0,14,0,0,0,1,1,0,0,0
"22840365",0,0,1,0,0,0,12,0,0,0,1,0,0,0,0
"24303071",0,0,3,0,0,0,1,0,0,0,1,5,0,0,0
"28445732",0,0,2,0,0,0,0,0,0,0,0,10,0,1,0
"29180823",0,0,1,0,0,0,5,0,0,0,1,0,0,0,0
"21480499",0,1,0,0,0,0,6,0,0,0,0,2,0,0,0
"11803234",0,0,0,0,0,0,3,0,0,0,0,4,0,0,0
"12378124",0,0,0,0,0,0,1,0,0,0,0,2,0,0,0
"16360218",0,0,0,0,0,0,2,0,0,0,0,2,0,0,0
"19157572",0,0,0,0,0,0,3,0,0,2,0,1,0,0,0
"22426848",0,0,0,0,0,0,2,0,0,0,0,2,0,0,0
"22917523",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"23231720",0,1,0,0,0,0,3,0,0,0,0,0,0,0,0
"25407263",0,0,0,0,0,0,1,0,0,0,0,4,0,0,0
"27409813",0,0,0,0,1,0,0,0,0,0,0,4,0,0,0
"8964908",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"9627004",0,0,0,0,0,0,1,0,0,2,0,0,0,0,0
"26822608",0,0,4,0,0,0,6,0,0,0,0,2,0,0,0
"28902835",0,0,1,0,0,0,2,0,0,0,0,2,0,0,0
"19401759",0,0,0,0,0,0,4,0,0,0,0,1,0,0,0
"21297633",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"8332913",0,0,0,0,0,0,1,0,0,0,2,2,0,0,0
"12783849",0,0,0,0,0,0,8,0,0,0,0,10,0,0,0
"17502602",0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
"18005360",0,0,0,0,0,0,3,0,0,0,0,1,0,0,0
"18467032",0,0,0,0,0,0,13,0,0,0,0,1,0,0,0
"18801879",0,0,0,0,0,0,7,0,0,0,0,4,0,0,0
"20096586",0,0,0,0,0,0,3,0,0,0,0,7,0,0,0
"23613341",0,0,0,0,0,0,9,0,0,0,0,1,0,0,0
"23785489",0,0,0,0,0,0,4,0,0,0,0,12,0,0,0
"24398791",0,0,0,0,0,0,7,0,0,0,0,1,0,0,0
"24508361",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"25305082",0,0,0,0,0,0,7,0,0,0,0,6,0,0,0
"26290131",0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
"28576939",0,0,0,0,0,0,3,0,0,0,0,4,0,0,0
"17913903",0,0,0,0,0,0,2,0,0,0,0,3,0,0,0
"20705131",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"21595886",0,0,0,0,0,0,1,0,0,0,0,7,0,1,0
"23604965",0,0,0,0,0,0,2,0,0,0,0,2,0,0,0
"11254443",0,0,0,0,0,0,20,0,0,0,0,1,0,0,0
"16239145",0,0,0,0,0,2,6,0,0,0,1,0,0,2,0
"17043892",0,0,0,0,0,0,9,0,0,0,0,2,0,0,0
"21386874",1,0,0,0,0,0,14,0,0,0,0,0,0,0,0
"24549057",0,0,0,0,0,0,17,0,0,0,0,0,0,0,0
"29152845",0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
"14627686",0,0,0,0,0,0,7,0,0,0,5,1,0,0,0
"16787706",0,0,0,0,0,0,6,0,0,0,4,1,0,0,0
"9682271",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"20473311",0,0,0,0,0,0,4,0,0,0,0,1,0,0,0
"23674175",0,0,0,0,0,0,6,0,0,0,0,1,0,0,0
"24306141",0,0,0,0,0,0,10,0,0,0,0,1,0,0,0
"26733290",0,0,1,0,0,0,3,0,0,0,0,3,0,0,0
"27009485",0,0,0,0,0,0,2,0,0,0,0,4,0,0,0
"27665735",0,0,0,0,0,0,8,0,0,0,0,1,0,0,0
"28295038",0,1,0,0,0,0,2,0,0,0,0,1,0,0,0
"28815955",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"17689671",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"18348195",0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
"18697840",0,0,0,0,0,1,1,0,0,0,1,2,0,0,0
"18846500",0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
"19259978",0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
"10195947",0,0,0,0,0,0,3,0,0,0,2,2,0,0,0
"15292919",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"16724005",0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
"17203304",0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"17999363",0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
"18065693",0,0,0,0,0,0,5,0,0,0,2,3,0,0,0
"18579532",0,0,0,0,0,0,1,0,0,0,1,5,0,0,0
"19588468",0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
"20020534",0,0,0,0,0,0,6,0,0,0,1,2,0,0,0
"21102624",0,0,0,0,0,0,11,0,0,0,0,1,0,0,0
"23628433",0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
"29038237",0,0,0,0,0,1,4,0,0,0,0,2,0,1,0
"15699171",0,0,0,0,0,2,1,0,0,0,2,4,0,0,0
"7687523",0,0,0,0,0,1,1,0,0,0,5,2,0,0,0
"17519220",0,0,0,0,0,0,6,0,0,0,0,5,0,0,0
"26627310",0,0,0,0,0,0,3,0,0,0,1,5,0,0,0
"16967465",0,0,0,0,0,3,14,0,0,0,0,0,0,0,1
"19884986",0,0,0,0,0,1,11,0,0,0,0,0,0,0,0
"14533015",0,0,0,0,0,0,14,0,0,0,1,2,0,1,0
"17290275",0,0,0,0,0,2,15,0,0,0,0,0,0,0,0
"17353003",0,0,0,0,0,5,4,0,0,0,0,4,0,0,0
"26181491",0,0,0,0,0,3,12,0,0,0,0,3,0,0,0
"16301218",0,0,0,0,0,2,10,0,0,0,1,1,0,0,0
"23454270",0,0,0,0,0,0,11,0,0,0,1,0,0,0,0
"29729439",0,0,0,0,0,0,4,0,0,0,1,0,0,0,0
"25728775",0,0,0,0,0,2,8,0,0,0,0,0,0,0,0
"25728777",0,0,0,0,0,1,8,0,0,0,0,0,0,0,0
"27133397",0,0,0,0,0,1,7,0,0,0,0,0,0,0,0
"28373692",0,0,1,0,0,0,4,0,0,0,0,2,0,0,0
"27161796",0,0,0,0,0,0,3,0,0,0,1,2,0,0,0
"30096282",0,0,0,0,2,0,1,0,0,0,1,1,0,0,1
"28806457",0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
"24501278",0,0,0,0,0,0,5,0,0,0,0,3,0,0,0
"29581270",0,0,0,0,0,0,6,0,0,0,0,5,0,0,0
"22105621",0,0,0,0,0,0,7,0,0,0,0,1,0,0,0
"23280837",0,0,0,0,0,0,7,0,0,0,0,6,0,1,0
"23280838",0,0,0,0,0,3,8,0,0,0,1,6,0,1,0
"26189493",0,0,0,0,0,2,5,0,0,0,0,3,0,1,0
"28947073",0,0,0,0,0,0,2,0,0,0,0,0,0,3,0
"15112102",0,0,0,0,0,0,14,0,0,0,0,1,0,2,0
"15120748",0,0,0,0,0,0,6,0,0,0,0,1,0,0,0
"21300747",0,0,0,0,0,0,3,0,0,0,0,1,0,0,2
"21307341",0,0,0,0,0,1,1,1,0,0,0,8,0,0,0
"21458570",0,0,0,0,0,0,3,0,0,0,0,1,0,0,0
"21538466",0,0,0,0,0,2,1,1,0,0,1,6,0,0,0
"30304693",0,0,0,0,0,0,8,0,0,0,0,3,0,0,0
"24794859",0,2,0,0,0,0,5,0,0,0,0,3,0,0,0
"11090555",0,0,0,0,0,0,5,0,0,0,1,12,0,0,0
"16738211",0,0,0,0,0,0,5,0,0,0,0,6,0,0,0
"16946189",0,0,0,0,0,1,14,0,0,0,0,1,0,0,0
"17040919",0,0,0,0,0,0,4,0,0,0,0,3,0,0,0
"17068255",0,0,0,0,0,0,2,0,0,0,0,9,0,0,0
"17209047",0,0,0,0,0,0,1,0,0,0,0,2,0,0,0
"17635926",0,0,0,0,0,6,3,0,0,0,0,2,0,0,0
"18250327",0,0,0,0,0,1,3,0,0,0,1,6,0,0,0
"18316727",0,0,0,0,0,1,1,0,0,0,0,3,0,0,0
"18345016",0,0,0,0,0,1,5,1,0,0,0,1,0,0,0
"9284303",0,0,0,0,0,0,6,0,0,0,0,6,0,0,0
"16733521",0,0,0,0,0,0,10,0,0,0,7,4,0,0,0
"23692823",0,0,0,0,0,0,7,0,0,0,1,0,0,0,0
"9425895",0,0,0,0,0,0,10,0,0,0,1,2,0,0,1
"21176025",0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
"9425900",0,0,0,0,0,0,14,0,0,0,0,1,0,0,0
"23086396",0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
"23086397",0,0,0,0,0,2,3,0,0,0,0,4,0,0,0
"22596160",0,0,0,0,0,2,12,0,0,0,0,1,0,0,0
"25695269",0,0,0,0,0,0,9,0,0,0,0,5,0,0,0
"27668412",0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
"29088697",0,0,1,0,0,0,9,0,0,0,0,5,0,1,0
"27023172",0,0,0,0,0,1,2,0,0,0,0,6,0,0,0
"30217758",0,0,0,0,0,2,7,0,0,0,0,1,0,0,0
"15586325",0,0,0,0,0,2,8,0,0,0,0,1,0,0,0
"16538222",0,0,0,0,0,2,10,0,0,0,0,1,0,0,0
"16541399",0,0,0,0,0,2,8,0,0,0,0,0,0,0,0
"18203167",0,0,0,0,0,0,4,0,0,0,1,1,0,0,0
"18697827",0,1,0,0,0,2,6,0,0,0,0,0,0,0,0
"19826449",0,0,0,0,0,5,7,0,0,0,1,0,0,0,0
"21575681",0,0,0,0,0,2,7,0,0,0,0,0,0,0,0
"22326837",0,0,0,0,0,2,3,0,0,0,0,0,0,0,0
"23356856",0,0,1,0,0,10,4,0,0,0,0,1,0,0,0
"26804915",0,0,0,0,0,6,4,0,0,0,0,4,0,0,0
"27421841",0,0,0,0,0,7,2,0,0,0,0,3,0,0,0
"22197486",0,0,0,0,0,3,9,0,0,0,1,0,0,0,0
"23076834",0,0,0,0,0,3,9,0,0,0,0,0,0,0,0
"24664873",0,0,0,0,0,3,6,0,0,0,0,0,0,0,0
"25505328",0,1,0,0,0,0,2,0,0,0,0,5,0,0,0
"27174676",0,0,0,0,0,0,7,0,0,0,0,8,0,0,0
"29343805",0,0,0,0,0,1,5,0,0,0,1,0,0,0,0
"27117409",0,0,0,0,0,1,0,0,0,0,0,8,0,0,0
"29078390",0,0,0,0,0,0,2,0,0,0,0,10,0,0,0
"23603762",0,1,0,0,0,0,11,0,0,0,1,2,0,0,0
"25140959",0,0,0,0,0,0,3,0,0,0,1,1,0,0,0
"26384676",0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
"29048727",0,0,0,0,0,0,4,0,0,0,1,1,0,0,0
"19012874",0,0,0,0,0,0,13,0,0,0,0,2,0,0,0
"26575286",0,0,1,0,0,0,1,0,0,0,0,6,0,0,0
"28670619",0,0,0,0,0,0,1,0,0,0,0,10,0,1,0
"29362445",0,0,0,0,0,0,2,0,0,0,0,2,0,0,0
"23399981",0,0,0,0,0,0,8,0,0,0,0,1,0,0,0
"17559418",0,0,1,0,0,0,2,0,0,0,0,3,0,0,0
"22795537",0,3,1,0,0,0,8,0,0,0,0,0,0,0,0
"25810209",0,2,0,0,0,0,6,0,0,0,0,0,0,0,0
"26690532",0,3,0,0,0,0,4,0,0,0,0,0,0,0,0
"27320412",0,2,0,0,0,0,12,0,1,0,0,0,0,0,0
"29203834",0,2,1,0,0,0,4,0,0,0,0,3,0,0,0
"30305169",0,2,0,0,0,0,5,0,0,0,0,0,0,0,0
"22726846",0,1,0,0,0,5,4,0,0,0,0,0,0,0,0
"27632392",0,0,0,0,0,0,7,0,0,0,1,2,0,0,0
"29069077",0,3,1,0,0,3,10,0,0,0,0,3,0,0,0
"30804558",0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
"24239382",0,0,0,0,0,0,7,0,0,0,0,2,0,0,0
"25847626",0,0,0,0,0,0,2,0,0,0,0,1,0,0,0
"15128462",0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
"25774865",0,0,0,0,0,0,6,0,0,0,0,1,0,0,0
"11162474",0,0,0,0,0,2,13,0,0,0,0,1,0,0,0
"19907020",0,0,0,0,0,0,3,0,0,0,0,6,0,0,1
"21572413",0,0,0,0,0,0,6,0,0,0,0,2,0,0,0
"20808231",0,0,0,0,0,0,13,0,0,0,0,2,0,0,0
"28965845",0,0,1,0,0,0,11,0,0,0,1,6,0,0,0
"29674594",0,0,0,0,0,1,11,0,0,0,0,1,0,0,0
"25196215",0,0,0,0,0,0,4,0,0,0,0,4,0,0,0
"21901133",0,0,0,0,0,1,7,0,0,0,0,1,0,0,0
"30032983",0,0,0,0,0,0,3,0,0,0,0,3,0,0,0
"21358714",0,0,0,0,0,0,9,0,0,0,0,2,0,0,0
"26486473",0,1,0,0,0,0,6,0,0,0,0,5,0,0,0
"27598967",0,0,0,0,0,0,9,0,0,0,0,1,2,0,1
"28604739",0,0,0,0,0,0,5,0,0,0,1,4,0,0,0
"17632512",0,0,0,0,0,0,6,0,0,0,0,0,0,0,2
"22578327",0,0,0,0,0,0,7,0,0,0,0,0,0,0,1
"11440998",0,0,0,0,0,0,7,0,0,0,2,3,0,1,0
"18498353",0,0,0,0,0,1,2,0,0,0,1,7,0,0,0
"22072671",0,0,0,0,0,0,5,0,0,0,0,22,0,0,0
"17000760",0,0,2,0,0,2,5,0,0,0,1,4,0,0,0
"18490357",0,0,1,0,0,0,2,0,0,0,1,10,0,0,0
"17586838",0,0,0,0,0,0,13,0,0,0,0,3,0,0,1
"18593871",0,0,0,0,0,0,9,0,0,0,0,1,0,0,0
"20195527",0,0,0,0,0,0,8,0,0,0,0,0,0,0,1
"20663923",0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
"21257746",0,0,0,0,0,2,1,1,0,0,0,1,0,0,0
"21656903",0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"23471985",0,0,1,0,0,0,7,0,0,0,0,2,0,1,0
"25360606",0,0,0,0,0,0,5,0,0,0,0,1,0,0,0
"27417655",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"30227424",0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
"22865874",0,0,0,0,0,0,1,0,0,0,1,0,0,0,2
"24076603",0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
"26365340",0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
"27195816",0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
"27288456",0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
"28281571",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"28640240",0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
"29359444",0,0,0,0,0,0,9,0,0,0,0,1,0,0,0
"12919132",0,0,0,0,0,1,8,0,0,0,0,0,0,0,0
"16801953",0,0,0,0,0,1,9,0,0,0,0,0,2,0,0
"16856146",0,0,0,0,0,2,8,0,0,0,0,0,0,0,0
"19100789",0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
"20485326",0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"20573161",0,0,0,0,0,1,6,0,0,0,0,1,0,0,0
"22850464",0,0,0,0,0,0,2,0,0,0,0,1,0,0,0
"23414621",0,0,0,0,0,0,5,0,0,0,0,0,0,1,0
"24169519",0,0,0,0,0,0,11,0,0,0,0,1,1,0,0
"24291416",0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
"25807999",0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
"7792602",0,0,0,0,0,0,7,0,0,0,0,3,0,1,0
"8211186",0,0,0,0,0,0,5,0,0,0,0,3,0,0,0
"27381555",0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
"1465130",0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
"14986829",0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
"15541002",0,0,0,0,0,0,2,0,0,0,0,7,0,0,0
"17984326",0,0,0,0,0,0,3,0,0,0,1,7,0,0,0
"18572149",0,0,0,0,0,1,3,0,0,0,0,11,0,0,0
"21849556",0,0,0,0,0,1,0,0,0,0,1,2,0,0,0
"28196412",0,0,1,0,0,0,4,0,0,0,1,2,0,0,0
"29632383",0,0,1,0,0,1,6,0,0,0,2,1,0,0,0
"21048139",0,0,0,0,0,0,8,0,0,0,0,7,0,0,1
"16803889",0,0,0,0,0,0,9,0,0,0,0,2,0,0,0
"17507984",0,0,0,0,0,0,1,0,0,0,7,4,0,0,0
"17924967",0,1,0,0,0,0,5,0,0,0,0,0,0,0,0
"18492799",0,0,0,0,0,1,11,0,0,0,0,5,0,0,0
"19536824",0,1,0,0,0,1,1,0,0,0,0,9,0,0,0
"24463507",0,0,0,0,0,0,11,0,0,0,0,6,0,0,0
"7706316",0,0,0,0,0,0,6,0,0,0,0,7,0,0,0
"9108484",0,0,0,0,0,1,12,0,0,0,1,5,0,0,0
"11371345",0,0,0,0,0,4,7,0,0,0,0,2,0,0,0
"15967618",0,0,0,0,0,1,8,0,0,0,0,0,0,0,0
"18385101",0,0,0,0,0,2,5,0,0,0,0,1,0,0,0
"19921286",0,0,0,0,0,1,10,0,0,0,0,0,0,0,0
"2004419",0,0,0,0,0,3,6,0,0,0,0,2,0,0,0
"28100736",0,0,0,0,1,1,2,0,0,0,0,5,0,0,0
"10947852",0,0,0,0,0,5,2,0,0,0,0,4,0,0,0
"11274056",0,0,2,0,0,4,8,0,0,0,0,9,0,0,0
"19888462",0,1,1,0,0,1,4,0,0,0,0,5,0,0,0
"10499592",0,0,0,0,0,2,5,0,0,0,0,0,0,0,0
"12130785",0,0,0,0,0,3,7,0,0,0,0,1,0,0,0
"19109892",0,0,1,0,0,4,0,0,0,0,0,3,0,0,0
"19829383",0,0,0,0,0,10,1,0,0,0,0,1,0,0,0
"17847001",0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
"21981781",0,0,0,0,0,2,10,0,0,0,0,0,0,0,0
"22407754",0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
"23055267",0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
"23422940",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"23494922",0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
"23587880",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"23632792",0,0,0,0,0,1,10,0,0,0,0,0,0,0,0
"25271084",0,0,4,0,0,0,6,0,0,0,1,3,0,0,0
"25853262",0,0,1,0,0,0,10,0,0,0,0,3,0,0,0
"25966365",0,0,0,0,0,3,14,0,0,0,0,8,0,0,0
"28807762",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"27616480",0,0,0,0,0,0,6,0,0,0,1,0,0,0,0
"12490616",0,0,0,0,0,1,2,0,1,0,1,0,0,2,0
"24923239",0,0,0,0,0,0,0,0,0,0,0,3,0,0,4
"25652247",0,0,0,0,0,0,2,0,0,0,0,2,0,0,4
"23533028",0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
"25997006",0,0,0,0,0,1,6,0,0,0,1,2,0,0,0
"12046007",0,0,0,0,0,0,17,0,0,0,0,3,0,0,0
"16151009",1,0,0,0,0,0,18,0,0,0,0,0,0,0,0
"18716609",0,1,0,0,0,0,11,0,0,0,0,1,0,0,0
"19546241",0,0,0,0,0,0,2,0,0,0,3,2,0,0,0
"19793310",0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
"19925808",0,0,0,0,0,1,15,0,0,0,0,2,0,0,0
"22139841",0,0,1,0,0,1,4,0,0,0,0,3,0,0,0
"15019943",0,0,0,0,0,0,7,0,0,0,3,6,0,0,0
"18762592",0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"23358245",0,0,0,0,0,0,5,0,0,0,1,9,0,0,0
"10508514",0,0,0,0,0,2,14,0,0,0,0,0,0,0,0
"10854091",0,0,0,0,0,2,8,0,0,0,0,0,0,0,0
"10986043",0,0,0,0,0,3,13,0,0,0,0,0,0,0,0
"11007980",0,0,0,0,0,2,8,0,0,0,0,0,0,0,0
"11309367",0,0,0,0,0,3,10,0,0,0,0,1,0,0,0
"11464249",0,0,0,0,0,2,9,0,0,0,1,0,0,0,0
"11807877",0,0,0,0,0,3,5,0,0,0,0,0,0,0,0
"12615169",0,0,0,0,0,2,6,0,0,0,0,0,0,0,0
"12707946",0,0,0,0,0,2,8,0,0,0,0,0,0,0,0
"12770674",0,0,0,0,0,2,7,0,0,0,0,0,0,0,0
"15211631",0,0,3,0,0,3,11,0,0,0,0,0,0,0,0
"15689435",0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"16966553",0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
"18678449",0,0,0,0,0,1,6,0,0,0,0,1,0,0,0
"18773074",0,0,1,0,0,1,2,0,0,0,0,2,0,0,0
"18817733",0,0,1,0,0,0,3,0,0,0,0,2,0,2,1
"18820302",0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
"19628041",0,0,2,0,0,0,3,0,0,0,0,8,0,0,0
"20188665",0,0,2,0,0,5,4,0,0,0,0,3,0,0,0
"21068835",0,0,0,0,0,0,7,0,0,0,0,13,0,0,0
"21085180",0,0,0,0,0,7,3,0,0,0,0,2,0,0,0
"21600714",0,0,0,0,0,1,5,0,0,0,0,0,0,0,0
"21982370",0,0,0,0,0,2,3,0,0,0,0,4,0,1,0
"22883432",0,0,1,0,0,0,7,0,0,0,0,0,0,0,0
"23220634",0,0,0,0,0,1,3,0,0,1,0,3,0,0,0
"23260135",0,0,0,0,0,3,2,0,0,0,0,5,0,0,0
"23440186",0,0,0,0,0,3,3,0,0,0,0,4,0,0,0
"23452848",3,0,0,0,0,1,6,0,0,0,0,4,0,0,0
"24150225",0,0,0,0,0,3,8,0,0,0,0,2,0,0,0
"24285883",0,0,0,0,0,0,4,0,0,0,1,4,0,0,0
"24448211",0,0,0,0,0,3,8,0,0,0,2,3,0,0,0
"26490184",0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
"26666243",0,0,0,0,1,0,15,0,0,0,0,0,0,0,0
"26936630",0,0,0,0,0,1,9,0,0,0,0,0,0,0,0
"28230711",0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"28394482",0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"28785396",0,0,0,0,0,0,9,0,0,0,0,1,0,0,0
"29141583",0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
"30091983",0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
"9038338",0,0,0,0,0,7,5,0,0,0,0,3,0,0,0
"9620804",0,0,0,0,0,8,6,0,0,0,0,5,0,0,0
"10480376",0,0,0,0,0,0,9,0,0,0,0,1,0,0,0
"11039861",0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"11840515",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"16538184",0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
"16712834",0,0,1,0,0,2,3,0,0,0,0,2,0,0,0
"17334363",0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"17369503",0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"18691967",0,1,0,0,0,3,6,0,0,0,1,4,0,0,0
"23091001",0,0,0,0,3,1,3,0,0,0,0,2,0,0,0
"23395478",0,2,0,0,0,0,10,0,0,0,0,0,0,0,0
"27500536",0,0,0,0,0,1,9,0,0,0,0,0,0,0,0
"29740699",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"25712080",0,2,0,0,0,0,7,0,0,0,0,0,0,0,0
"25758992",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"28371282",0,2,0,0,0,0,5,0,0,0,0,0,0,0,0
"28645799",0,2,0,0,0,0,9,0,0,0,0,0,0,0,0
"29959045",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
